Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.95-35.174.127.31-50317-443-6,192.168.1.95,50317,35.174.127.31,443,6,05/04/2025 01:13:08,111994419,17,11,2080.0,1844.0,239.0,0.0,122.35294117647061,117.76509519827522,263.0,0.0,167.63636363636365,128.32869727950387,35.03746021487017,0.2500124582100828,4147941.444444444,7001662.412936666,1.591031E7,0.0,1.11994419E8,6999651.1875,7987975.804981571,1.591031E7,1800.0,9.6012555E7,9601255.500000002,8054816.028276392,1.6011344E7,0.0,1,0,0,0,340,220,0.15179327819897884,0.09821918001110395,0.0,263.0,143.51724137931032,120.93700269433528,14625.758620689658,0,1,0,0,1,0,0,0,0.0,148.64285714285714,122.3529411764706,167.63636363636363,0,0,0,0,0,0,17,2080,11,1844,1025,289,9,20,243534.0,362644.23061728146,1065855.0,95623.0,1.5755668714285713E7,357445.94408838666,1.591031E7,1.494546E7,No Label
192.168.1.95-20.189.173.27-50382-443-6,192.168.1.95,50382,20.189.173.27,443,6,05/04/2025 01:13:33,80718412,2,3,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.024777494383809235,0.061943735959523086,2.0179603E7,2.353970600184191E7,4.5007983E7,67191.0,4.5077482E7,4.5077482E7,0.0,4.5077482E7,4.5077482E7,8.0648913E7,4.03244565E7,6718529.119503204,4.5075174E7,3.5573739E7,0,0,0,0,40,84,0.024777494383809235,0.037166241575713854,0.0,1.0,0.5,0.5477225575051661,0.29999999999999993,0,0,0,0,1,0,0,0,1.0,0.6,1.0,0.0,0,0,0,0,0,0,2,2,3,0,1023,0,1,20,68345.0,1632.0024509785517,69499.0,67191.0,4.0290861E7,6671017.907768499,4.5007983E7,3.5573739E7,No Label
192.168.1.115-239.255.255.250-64904-1900-17,192.168.1.115,64904,239.255.255.250,1900,17,05/04/2025 01:13:08,13072880,15,0,1875.0,0.0,125.0,125.0,125.0,0.0,0,0,0,0,143.42669710117434,1.1474135768093947,933777.142857143,1362166.822023243,3010547.0,100702.0,1.307288E7,933777.142857143,1362166.822023243,3010547.0,100702.0,0,0,0,0,0,0,0,0,0,120,0,1.1474135768093947,0.0,125.0,125.0,125.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,133.33333333333334,125.0,0.0,0,0,0,0,0,0,15,1875,0,0,-1,-1,14,8,0,0,0,0,0,0,0,0,No Label
192.168.1.115-224.0.0.251-5353-5353-17,192.168.1.115,5353,224.0.0.251,5353,17,05/04/2025 01:13:02,98653976,31,0,7058.0,0.0,920.0,49.0,227.67741935483866,236.0326795307201,0,0,0,0,71.54298575862771,0.31422960591066296,3288465.866666666,7529244.105062252,3.0007609E7,10088.0,9.8653976E7,3288465.866666666,7529244.105062252,3.0007609E7,10088.0,0,0,0,0,0,0,0,0,0,248,0,0.31422960591066296,0.0,49.0,920.0,223.06250000000003,233.65744674491935,54595.802419354826,0,0,0,0,0,0,0,0,0.0,230.25806451612902,227.67741935483872,0.0,0,0,0,0,0,0,31,7058,0,0,-1,-1,30,8,7843631.0,9044802.098314147,1.8097663E7,999185.0,2.4710405666666668E7,6433174.423844602,3.0007609E7,1.7551764E7,No Label
192.168.1.95-104.18.27.90-50290-443-6,192.168.1.95,50290,104.18.27.90,443,6,05/04/2025 01:13:45,45063944,2,2,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04438137949044141,0.08876275898088282,1.5021314666666668E7,2.5962575659525774E7,4.5000314E7,25975.0,4.5026289E7,4.5026289E7,0.0,4.5026289E7,4.5026289E7,4.5037969E7,4.5037969E7,0.0,4.5037969E7,4.5037969E7,0,0,0,0,40,64,0.04438137949044141,0.04438137949044141,0.0,1.0,0.6,0.5477225575051661,0.29999999999999993,0,0,0,0,1,0,0,0,1.0,0.75,1.0,0.0,0,0,0,0,0,0,2,2,2,0,2056,9,1,20,25975.0,0.0,25975.0,25975.0,4.5000314E7,0.0,4.5000314E7,4.5000314E7,No Label
192.168.1.49-239.255.255.250-50201-1900-17,192.168.1.49,50201,239.255.255.250,1900,17,05/04/2025 01:13:59,60479343,21,0,6969.0,0.0,359.0,311.0,331.85714285714283,19.827470121741992,0,0,0,0,115.22942635140728,0.34722599417126604,3023967.15,1.3416284081830606E7,6.0023432E7,15510.0,6.0479343E7,3023967.15,1.3416284081830606E7,6.0023432E7,15510.0,0,0,0,0,0,0,0,0,0,168,0,0.34722599417126604,0.0,311.0,359.0,330.909090909091,19.85401264686356,394.18181818181813,0,0,0,0,0,0,0,0,0.0,346.6666666666667,331.85714285714283,0.0,0,0,0,0,0,0,21,6969,0,0,-1,-1,20,8,241662.0,0.0,241662.0,241662.0,6.0023432E7,0.0,6.0023432E7,6.0023432E7,No Label
192.168.1.1-192.168.1.95-443-50546-6,192.168.1.1,443,192.168.1.95,50546,6,05/04/2025 01:14:23,16,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125000.0,16.0,0.0,16.0,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,62500.0,62500.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,274,1022,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-72.25.64.32-50083-443-6,192.168.1.95,50083,72.25.64.32,443,6,05/04/2025 01:13:14,90221065,3,3,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.033251658024653116,0.06650331604930623,1.8044213E7,2.4612641680241723E7,4.5007807E7,68157.0,9.0152538E7,4.5076269E7,5511.190252567952,4.5080166E7,4.5072372E7,9.0152908E7,4.5076454E7,169.7056274847714,4.5076574E7,4.5076334E7,0,0,0,0,60,60,0.033251658024653116,0.033251658024653116,0.0,1.0,0.5714285714285714,0.5345224838248487,0.28571428571428564,0,0,0,0,1,0,0,0,1.0,0.6666666666666666,1.0,0.0,0,0,0,0,0,0,3,3,3,0,1022,512,2,20,70258.0,2971.262694545873,72359.0,68157.0,4.5006011E7,2539.9275580220788,4.5007807E7,4.5004215E7,No Label
192.168.1.115-239.255.255.250-58277-1900-17,192.168.1.115,58277,239.255.255.250,1900,17,05/04/2025 01:13:23,90249867,30,0,3750.0,0.0,125.0,125.0,125.0,0.0,0,0,0,0,41.55130777090231,0.3324104621672185,3112064.379310345,4566415.686275399,9804105.0,96482.0,9.0249867E7,3112064.379310345,4566415.686275399,9804105.0,96482.0,0,0,0,0,0,0,0,0,0,240,0,0.3324104621672185,0.0,125.0,125.0,125.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,129.16666666666666,125.0,0.0,0,0,0,0,0,0,30,3750,0,0,-1,-1,29,8,203504.66666666666,1838.0603907380184,205936.0,200236.0,9800878.444444444,2829.14590075828,9804105.0,9794582.0,No Label
192.168.1.192-224.0.0.251-5353-5353-17,192.168.1.192,5353,224.0.0.251,5353,17,05/04/2025 01:13:45,74083296,11,0,830.0,0.0,90.0,58.0,75.45454545454545,16.711454971746992,0,0,0,0,11.203605195967523,0.1484815146453527,7408329.600000001,9652393.16783621,2.9836637E7,1001757.0,7.4083296E7,7408329.600000001,9652393.16783621,2.9836637E7,1001757.0,0,0,0,0,0,0,0,0,0,88,0,0.1484815146453527,0.0,58.0,90.0,74.0,16.711454971746992,279.27272727272725,0,0,0,0,0,0,0,0,0.0,80.72727272727273,75.45454545454545,0.0,0,0,0,0,0,0,11,830,0,0,-1,-1,10,8,1763878.25,1502839.438563631,4018137.0,1011230.0,1.650613675E7,9718671.888209224,2.9836637E7,8948162.0,No Label
140.82.112.25-192.168.1.95-443-50283-6,192.168.1.95,50283,140.82.112.25,443,6,05/04/2025 01:13:38,74996727,4,6,60.0,50.0,29.0,1.0,15.0,16.165807537309522,25.0,0.0,8.333333333333334,12.909944487358057,1.4667306747933144,0.1333391522539377,8332969.666666667,1.518460619748303E7,4.5003091E7,211.0,7.4949761E7,2.4983253666666668E7,1.7377980457309887E7,4.5049617E7,1.4948766E7,7.4952506E7,1.49905012E7,1.8373114915070448E7,4.5051303E7,46737.0,0,0,0,0,80,144,0.05333566090157507,0.08000349135236261,0.0,29.0,10.09090909090909,13.471856185801164,181.4909090909091,0,0,0,0,1,0,0,0,1.0,11.1,15.0,8.333333333333334,0,0,0,0,0,0,4,60,6,50,1023,74,3,20,46390.0,2018.0007433100711,48212.0,44221.0,2.4936787333333332E7,1.737792905071172E7,4.5003091E7,1.4900325E7,No Label
192.168.1.49-239.255.255.250-52323-1900-17,192.168.1.49,52323,239.255.255.250,1900,17,05/04/2025 01:13:35,60320515,24,0,10212.0,0.0,450.0,384.0,425.5,27.191750667212027,0,0,0,0,169.29563681609812,0.397874587111864,2622631.0869565224,1.2438162757139971E7,5.9680329E7,16420.0,6.0320515E7,2622631.0869565224,1.2438162757139971E7,5.9680329E7,16420.0,0,0,0,0,0,0,0,0,0,192,0,0.397874587111864,0.0,384.0,450.0,423.84000000000003,27.88320880625709,777.4733333333329,0,0,0,0,0,0,0,0,0.0,441.5,425.5,0.0,0,0,0,0,0,0,24,10212,0,0,-1,-1,23,8,320803.0,0.0,320803.0,320803.0,5.9680329E7,0.0,5.9680329E7,5.9680329E7,No Label
