Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.115-224.0.0.251-5353-5353-17,192.168.1.115,5353,224.0.0.251,5353,17,05/04/2025 01:15:29,4001190,3,0,210.0,0.0,70.0,70.0,70.0,0.0,0,0,0,0,52.484385895196176,0.7497769413599453,2000595.0,763.6753236814714,2001135.0,2000055.0,4001190.0,2000595.0,763.6753236814714,2001135.0,2000055.0,0,0,0,0,0,0,0,0,0,24,0,0.7497769413599453,0.0,70.0,70.0,70.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,93.33333333333333,70.0,0.0,0,0,0,0,0,0,3,210,0,0,-1,-1,2,8,0,0,0,0,0,0,0,0,No Label
192.168.1.95-13.110.221.231-50840-443-6,192.168.1.95,50840,13.110.221.231,443,6,05/04/2025 01:20:17,240356,8,11,2711.0,5239.0,1460.0,0.0,338.875,538.1065846359543,1460.0,0.0,476.27272727272725,674.0814625709702,33075.93735958329,79.04941004177138,13353.111111111113,23333.013478479974,61500.0,0.0,165195.0,23599.285714285714,29256.337289063176,62123.0,0.0,198992.0,19899.2,28251.28614496063,62087.0,0.0,0,0,0,0,172,232,33.28396212285111,45.76544791892027,0.0,1460.0,397.49999999999994,599.3209754204731,359185.63157894736,0,0,0,1,0,0,0,0,1.0,418.42105263157896,338.875,476.27272727272725,0,0,0,0,0,0,8,2711,11,5239,64240,17311,4,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-13.110.221.231-50840-443-6,192.168.1.95,50840,13.110.221.231,443,6,05/04/2025 01:20:17,758,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,2638.5224274406332,758.0,0.0,758.0,758.0,758.0,758.0,0.0,758.0,758.0,0,0,0,0,0,0,0,0,0,40,0,2638.5224274406332,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,1023,-1,0,20,0,0,0,0,0,0,0,0,No Label
128.245.128.44-192.168.1.95-443-50844-6,192.168.1.95,50844,128.245.128.44,443,6,05/04/2025 01:20:17,352221,7,13,2785.0,5700.0,1460.0,0.0,397.8571428571429,572.8357613869873,1460.0,0.0,438.4615384615385,676.440637378799,24089.98895579764,56.78253142203332,18537.94736842105,32347.539908990646,109806.0,0.0,191383.0,31897.166666666668,34485.742128692356,69746.0,0.0,293170.0,24430.833333333332,36904.46781730889,109806.0,0.0,0,0,0,0,152,272,19.873885997711664,36.90864542432166,0.0,1460.0,404.04761904761904,618.0059446470136,381931.3476190476,0,0,0,1,0,0,0,0,1.0,424.25,397.85714285714283,438.46153846153845,0,0,0,0,0,0,7,2785,13,5700,64240,17385,4,20,0,0,0,0,0,0,0,0,No Label
128.245.128.44-192.168.1.95-443-50844-6,192.168.1.95,50844,128.245.128.44,443,6,05/04/2025 01:20:18,1119,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1787.3100983020554,1119.0,0.0,1119.0,1119.0,1119.0,1119.0,0.0,1119.0,1119.0,0,0,0,0,0,0,0,0,0,40,0,1787.3100983020554,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,1021,-1,0,20,0,0,0,0,0,0,0,0,No Label
128.245.128.44-192.168.1.95-443-50846-6,192.168.1.95,50846,128.245.128.44,443,6,05/04/2025 01:20:18,266569,7,13,2975.0,6017.0,1460.0,0.0,425.0,612.4230563915764,1460.0,0.0,462.8461538461539,693.0551741087967,33732.3544748264,75.02747881411567,14029.947368421053,26694.093617364713,71418.0,0.0,266322.0,44387.0,55126.363812607844,136532.0,0.0,197804.0,16483.666666666668,28113.8949642451,71418.0,0.0,0,0,0,0,152,272,26.259617584940486,48.76786122917518,0.0,1460.0,428.1904761904762,640.8318515061201,410665.4619047619,0,0,0,1,0,0,0,0,1.0,449.6,425.0,462.84615384615387,0,0,0,0,0,0,7,2975,13,6017,64240,17575,4,20,0,0,0,0,0,0,0,0,No Label
128.245.128.44-192.168.1.95-443-50846-6,192.168.1.95,50846,128.245.128.44,443,6,05/04/2025 01:20:18,1002,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1996.007984031936,1002.0,0.0,1002.0,1002.0,1002.0,1002.0,0.0,1002.0,1002.0,0,0,0,0,0,0,0,0,0,40,0,1996.007984031936,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,1026,-1,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-212.102.40.114-50859-443-6,192.168.1.95,50859,212.102.40.114,443,6,05/04/2025 01:20:18,78731,5,3,1788.0,0.0,1460.0,0.0,357.6,632.4150535842739,0.0,0.0,0.0,0.0,22710.241201051682,101.61181745436996,11247.285714285714,17023.798731132112,37336.0,0.0,78731.0,19682.75,22690.176367391534,43489.0,0.0,38257.0,19128.5,26698.230737260474,38007.0,250.0,0,0,0,0,112,72,63.50738590898122,38.10443154538873,0.0,1460.0,198.66666666666666,485.27930102158695,235496.0,0,0,0,1,0,0,0,0,0.0,223.5,357.6,0.0,0,0,0,0,0,0,5,1788,3,0,64240,140,2,20,0,0,0,0,0,0,0,0,No Label
192.168.1.1-239.255.255.250-57543-1900-17,192.168.1.1,57543,239.255.255.250,1900,17,05/04/2025 01:16:30,258842,24,0,9930.0,0.0,454.0,359.0,413.75,37.71546793742762,0,0,0,0,38363.17135549872,92.72065584410566,11254.000000000002,53766.24957248654,257896.0,0.0,258842.0,11254.000000000002,53766.24957248654,257896.0,0.0,0,0,0,0,0,0,0,0,0,192,0,92.72065584410566,0.0,359.0,454.0,412.16,37.7675786886054,1426.3900000000003,0,0,0,0,0,0,0,0,0.0,429.3333333333333,413.75,0.0,0,0,0,0,0,0,24,9930,0,0,-1,-1,23,8,0,0,0,0,0,0,0,0,No Label
192.168.1.1-192.168.1.95-53-53642-17,192.168.1.95,53642,192.168.1.1,53,17,05/04/2025 01:19:25,1604,1,1,32.0,209.0,32.0,32.0,32.0,0.0,209.0,209.0,209.0,0.0,150249.3765586035,1246.8827930174564,1604.0,0.0,1604.0,1604.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,623.4413965087282,623.4413965087282,32.0,209.0,91.0,102.19099764656376,10443.0,0,0,0,0,0,0,0,0,1.0,136.5,32.0,209.0,0,0,0,0,0,0,1,32,1,209,-1,-1,0,8,0,0,0,0,0,0,0,0,No Label
192.168.1.95-199.91.74.185-50708-443-6,192.168.1.95,50708,199.91.74.185,443,6,05/04/2025 01:19:46,257536,12,18,3182.0,12298.0,1460.0,0.0,265.16666666666663,511.9756445438207,1460.0,0.0,683.2222222222222,683.0496972321187,60108.1013916501,116.48856858846919,8880.551724137931,20196.356817127416,74082.0,0.0,183454.0,16677.636363636364,27220.116180033943,77530.0,0.0,215164.0,12656.705882352939,24232.073314010675,74134.0,0.0,0,0,0,0,252,372,46.59542743538768,69.89314115308152,0.0,1460.0,499.35483870967755,641.1133830239962,411026.3698924732,0,0,0,1,0,0,0,0,1.0,516.0,265.1666666666667,683.2222222222222,0,0,0,0,0,0,12,3182,18,12298,64240,38,6,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-13.69.239.74-50570-443-6,192.168.1.95,50570,13.69.239.74,443,6,05/04/2025 01:19:20,8975186,15,12,3662.0,7364.0,1440.0,0.0,244.13333333333333,396.3108207791791,1460.0,0.0,613.6666666666667,655.9807831627296,1228.4982171957215,3.008294201368083,345199.46153846156,1236531.7760058164,6098042.0,0.0,8975186.0,641084.7142857143,1655091.694757885,6098042.0,0.0,2742378.0,249307.09090909094,628994.6239931554,2135011.0,0.0,0,0,0,0,312,252,1.6712745563156015,1.3370196450524812,0.0,1460.0,393.7857142857141,544.4489811926303,296424.6931216931,0,0,0,1,0,0,0,0,0.0,408.3703703703704,244.13333333333333,613.6666666666666,0,0,0,0,0,0,15,3662,12,7364,65535,16380,7,20,2877144.0,0.0,2877144.0,2877144.0,6098042.0,0.0,6098042.0,6098042.0,No Label
192.168.1.1-192.168.1.95-53-56849-17,192.168.1.95,56849,192.168.1.1,53,17,05/04/2025 01:19:27,8984,1,1,47.0,235.0,47.0,47.0,47.0,0.0,235.0,235.0,235.0,0.0,31389.13624220837,222.6179875333927,8984.0,0.0,8984.0,8984.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,111.30899376669635,111.30899376669635,47.0,235.0,109.66666666666666,108.54185060764964,11781.333333333332,0,0,0,0,0,0,0,0,1.0,164.5,47.0,235.0,0,0,0,0,0,0,1,47,1,235,-1,-1,0,8,0,0,0,0,0,0,0,0,No Label
192.168.1.95-20.189.173.8-50626-443-6,20.189.173.8,443,192.168.1.95,50626,6,05/04/2025 01:19:33,53,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37735.84905660377,53.0,0.0,53.0,53.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,18867.924528301886,18867.924528301886,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,16381,1027,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-23.197.221.120-50620-443-6,192.168.1.95,50620,23.197.221.120,443,6,05/04/2025 01:19:30,216985,8,10,673.0,6710.0,327.0,0.0,84.125,127.94467275238264,1460.0,0.0,671.0,644.0465821662281,34025.39346037745,82.95504297532086,12763.823529411762,19352.672500314053,62107.0,0.0,216985.0,30997.857142857145,41848.47242703359,122734.0,344.0,143267.0,15918.555555555555,21048.24275391601,63473.0,0.0,0,0,0,0,172,212,36.8689079890315,46.08613498628937,0.0,1460.0,388.57894736842104,554.6721069233881,307661.14619883045,0,0,0,1,0,0,0,0,1.0,410.1666666666667,84.125,671.0,0,0,0,0,0,0,8,673,10,6710,64240,501,3,20,0,0,0,0,0,0,0,0,No Label
192.168.1.1-192.168.1.95-53-58502-17,192.168.1.95,58502,192.168.1.1,53,17,05/04/2025 01:19:26,5687,1,1,36.0,155.0,36.0,36.0,36.0,0.0,155.0,155.0,155.0,0.0,33585.3701424301,351.6792685071215,5687.0,0.0,5687.0,5687.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,175.83963425356075,175.83963425356075,36.0,155.0,75.66666666666666,68.70468203356546,4720.333333333333,0,0,0,0,0,0,0,0,1.0,113.5,36.0,155.0,0,0,0,0,0,0,1,36,1,155,-1,-1,0,8,0,0,0,0,0,0,0,0,No Label
192.168.1.1-192.168.1.95-53-58686-17,192.168.1.95,58686,192.168.1.1,53,17,05/04/2025 01:19:26,5059,1,1,36.0,200.0,36.0,36.0,36.0,0.0,200.0,200.0,200.0,0.0,46649.53548132042,395.3350464518679,5059.0,0.0,5059.0,5059.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,197.66752322593396,197.66752322593396,36.0,200.0,90.66666666666666,94.68544414709862,8965.333333333332,0,0,0,0,0,0,0,0,1.0,136.0,36.0,200.0,0,0,0,0,0,0,1,36,1,200,-1,-1,0,8,0,0,0,0,0,0,0,0,No Label
192.168.1.95-40.71.11.167-50565-443-6,192.168.1.95,50565,40.71.11.167,443,6,05/04/2025 01:19:51,26604594,6,3,2496.0,1134.0,832.0,0.0,416.0,455.7051678442982,378.0,378.0,378.0,0.0,136.44260085307073,0.3382874401315803,3325574.25,6178136.974600392,1.5530995E7,43007.0,2.6604594E7,5320918.8,7316458.717622461,1.5530995E7,125093.0,2.6479607E7,1.32398035E7,3411779.612623374,1.5652296E7,1.0827311E7,1,0,0,0,120,60,0.2255249600877202,0.1127624800438601,0.0,832.0,446.2,366.15169898099157,134067.06666666665,0,1,0,0,1,0,0,0,0.0,495.77777777777777,416.0,378.0,0,0,0,0,0,0,6,2496,3,1134,1029,16385,2,20,125575.5,682.3580438450184,126058.0,125093.0,1.31139565E7,3418208.627477922,1.5530995E7,1.0696918E7,No Label
128.245.128.44-192.168.1.95-443-50845-6,192.168.1.95,50845,128.245.128.44,443,6,05/04/2025 01:20:18,194658,5,5,1882.0,147.0,1460.0,0.0,376.4,625.1914106895583,147.0,0.0,29.4,65.74039853849382,10423.409261371226,51.37215012997154,21628.666666666668,32481.822020169988,73682.0,0.0,129817.0,32454.25,38014.88379021213,74082.0,0.0,139427.0,34856.75,40275.37675697978,74186.0,0.0,0,0,0,0,112,112,25.68607506498577,25.68607506498577,0.0,1460.0,184.45454545454547,438.0859193437661,191919.2727272727,0,0,0,1,0,0,0,0,1.0,202.9,376.4,29.4,0,0,0,0,0,0,5,1882,5,147,64240,16482,3,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-20.189.173.1-50744-443-6,192.168.1.95,50744,20.189.173.1,443,6,05/04/2025 01:20:00,14231082,582,331,777253.0,8200.0,1440.0,0.0,1335.4862542955314,334.66991827727026,1460.0,0.0,24.77341389728098,165.07645617090986,55192.781546758,64.1553467262714,15604.256578947368,181490.61181347712,4963135.0,0.0,1.4047907E7,24178.84165232358,231750.6062054841,4963135.0,0.0,1.4158592E7,42904.82424242424,308295.94775992585,5086922.0,0.0,0,0,0,0,11652,6632,40.89639846077761,23.258948265493796,0.0,1460.0,859.3577680525165,692.0733948075805,478965.5838004892,0,0,0,1,0,0,0,0,0.0,860.2990142387732,1335.4862542955327,24.773413897280967,0,0,0,0,0,0,582,777253,331,8200,64240,16384,566,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-23.219.160.177-50592-443-6,192.168.1.95,50592,23.219.160.177,443,6,05/04/2025 01:19:25,45607435,13,17,2375.0,4901.0,1384.0,0.0,182.69230769230768,388.60570947413703,1460.0,0.0,288.29411764705884,476.7506901811839,159.53539154306748,0.6577874857465674,1572670.1724137932,8354352.9491527695,4.5009274E7,0.0,4.5584091E7,3798674.2499999995,1.2978591725080898E7,4.5009274E7,0.0,4.5579962E7,2848747.625,1.1249462337875761E7,4.5032725E7,0.0,0,0,0,0,272,364,0.28504124382351254,0.37274624192305483,0.0,1460.0,234.70967741935485,431.58268373884727,186263.61290322585,0,0,0,1,0,0,0,0,1.0,242.53333333333333,182.69230769230768,288.29411764705884,0,0,0,0,0,0,13,2375,17,4901,64240,501,7,20,574817.0,0.0,574817.0,574817.0,4.5009274E7,0.0,4.5009274E7,4.5009274E7,No Label
192.168.1.95-23.197.221.178-50621-443-6,192.168.1.95,50621,23.197.221.178,443,6,05/04/2025 01:19:31,197352,8,9,686.0,7605.0,341.0,0.0,85.75,131.63450481216108,1460.0,0.0,845.0,648.100300879424,42011.22866755848,86.14050022295189,12334.5,17433.723270336337,54411.0,0.0,197352.0,28193.142857142855,31224.144911849715,93489.0,268.0,122656.0,15332.0,16735.576442332153,40287.0,0.0,0,0,0,0,172,192,40.536705987271475,45.60379423568041,0.0,1460.0,460.6111111111111,601.3557368332177,361628.7222222223,0,0,0,1,0,0,0,0,1.0,487.70588235294116,85.75,845.0,0,0,0,0,0,0,8,686,9,7605,64240,501,3,20,0,0,0,0,0,0,0,0,No Label
192.168.1.1-192.168.1.95-443-50561-6,192.168.1.1,443,192.168.1.95,50561,6,05/04/2025 01:15:48,23,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86956.52173913043,23.0,0.0,23.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,43478.260869565216,43478.260869565216,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,274,8208,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-212.102.40.114-50860-443-6,192.168.1.95,50860,212.102.40.114,443,6,05/04/2025 01:20:18,178859,14,17,2506.0,7156.0,1460.0,0.0,179.00000000000003,391.15017773032076,1460.0,0.0,420.94117647058823,547.3139490489251,54020.20586048228,173.3208840483286,5961.966666666667,12539.722689787905,42868.0,0.0,135991.0,10460.846153846158,15956.183805691937,40182.0,0.0,143782.0,8986.375,14829.19204306155,42895.0,0.0,0,0,0,0,292,352,78.27394763472904,95.04693641359954,0.0,1460.0,301.93750000000006,486.1079753611099,236300.96370967742,0,0,0,1,0,0,0,0,1.0,311.6774193548387,179.0,420.94117647058823,0,0,0,0,0,0,14,2506,17,7156,64240,146,7,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-20.190.135.16-50593-443-6,20.190.135.16,443,192.168.1.95,50593,6,05/04/2025 01:19:26,250,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000.0,250.0,0.0,250.0,250.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,4000.0,4000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,16385,1029,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-20.189.173.1-50745-443-6,192.168.1.95,50745,20.189.173.1,443,6,05/04/2025 01:20:00,2862136,19,19,3464.0,7318.0,1440.0,0.0,182.3157894736842,349.9579423352308,1460.0,0.0,385.15789473684214,588.1155652834356,3767.116587052467,13.276797468743624,77355.02702702703,242775.58199743586,1482863.0,0.0,2862136.0,159007.55555555556,339898.2793518953,1482863.0,0.0,2749639.0,152757.7222222222,387100.69179445005,1670297.0,0.0,0,0,0,0,392,392,6.638398734371812,6.638398734371812,0.0,1460.0,276.4615384615385,483.9428982276104,234200.72874493926,0,0,0,1,0,0,0,0,1.0,283.7368421052632,182.31578947368422,385.1578947368421,0,0,0,0,0,0,19,3464,19,7318,64240,16384,10,20,0,0,0,0,0,0,0,0,No Label
192.168.1.95-108.156.224.65-54775-443-17,192.168.1.95,54775,108.156.224.65,443,17,05/04/2025 01:19:46,118549,7,10,3250.0,7824.0,1250.0,43.0,464.2857142857143,554.5820391026364,1452.0,43.0,782.4,569.8384176433019,93412.85038254224,143.40061915326152,7409.3125,15152.942868053718,38310.0,0.0,80850.0,13475.0,20324.097657706727,41252.0,44.0,80195.0,8910.555555555555,16594.298720578034,38344.0,0.0,0,0,0,0,56,80,59.04731376899004,84.35330538427148,43.0,1452.0,684.6666666666666,569.9795661972041,324876.70588235295,0,0,0,0,0,0,0,0,1.0,724.9411764705883,464.2857142857143,782.4,0,0,0,0,0,0,7,3250,10,7824,-1,-1,6,8,0,0,0,0,0,0,0,0,No Label
192.168.1.95-72.25.64.32-50083-443-6,192.168.1.95,50083,72.25.64.32,443,6,05/04/2025 01:20:00,76229,1,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.118367025672644,26.236734051345287,76229.0,0.0,76229.0,76229.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,13.118367025672644,13.118367025672644,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,1,1,1,0,1022,512,0,20,0,0,0,0,0,0,0,0,No Label
192.168.1.1-192.168.1.95-80-50556-6,192.168.1.95,50556,192.168.1.1,80,6,05/04/2025 01:15:52,45010224,2,1,1.0,0.0,1.0,0.0,0.5,0.7071067811865476,0.0,0.0,0.0,0.0,0.022217174480180325,0.06665152344054097,2.2505112E7,3.1825132495884098E7,4.5008879E7,1345.0,4.5008879E7,4.5008879E7,0.0,4.5008879E7,4.5008879E7,0,0,0,0,0,0,0,0,0,40,20,0.04443434896036065,0.022217174480180325,0.0,1.0,0.25,0.5,0.25,0,0,0,0,1,0,0,0,0.0,0.3333333333333333,0.5,0.0,0,0,0,0,0,0,2,1,1,0,1026,0,1,20,0,0,0,0,4.5008879E7,0.0,4.5008879E7,4.5008879E7,No Label
192.168.1.1-239.255.255.250-38810-1900-17,192.168.1.1,38810,239.255.255.250,1900,17,05/04/2025 01:16:30,256958,24,0,9930.0,0.0,454.0,359.0,413.75,37.71546793742762,0,0,0,0,38644.44773075755,93.4004778991119,11172.086956521742,53398.874130890064,256129.0,0.0,256958.0,11172.086956521742,53398.874130890064,256129.0,0.0,0,0,0,0,0,0,0,0,0,192,0,93.4004778991119,0.0,359.0,454.0,412.16,37.7675786886054,1426.3900000000003,0,0,0,0,0,0,0,0,0.0,429.3333333333333,413.75,0.0,0,0,0,0,0,0,24,9930,0,0,-1,-1,23,8,0,0,0,0,0,0,0,0,No Label
192.168.1.95-20.189.173.25-50566-443-6,192.168.1.95,50566,20.189.173.25,443,6,05/04/2025 01:19:54,11180884,10,8,2592.0,276.0,1109.0,0.0,259.2,449.56097102247065,99.0,0.0,34.5,43.29632118981275,256.50923486908545,1.6098905954126703,657699.0588235294,2543169.473398781,1.0525002E7,0.0,1.1030983E7,1225664.7777777775,3531139.1167475185,1.0640988E7,14.0,1.1102938E7,1586134.0000000002,3974358.11406341,1.0598129E7,0.0,1,0,0,0,200,160,0.8943836641181502,0.7155069312945201,0.0,1109.0,156.89473684210523,338.17334390267337,114361.2105263158,0,1,0,0,1,0,0,0,0.0,165.61111111111111,259.2,34.5,0,0,0,0,0,0,10,2592,8,276,1026,16379,7,20,308967.0,0.0,308967.0,308967.0,1.0525002E7,0.0,1.0525002E7,1.0525002E7,No Label
192.168.1.192-224.0.0.251-5353-5353-17,192.168.1.192,5353,224.0.0.251,5353,17,05/04/2025 01:20:10,7602874,4,0,232.0,0.0,58.0,58.0,58.0,0.0,0,0,0,0,30.514776385877237,0.5261168342392627,2534291.3333333335,2635808.7136649983,5577861.0,1011925.0,7602874.0,2534291.3333333335,2635808.7136649983,5577861.0,1011925.0,0,0,0,0,0,0,0,0,0,32,0,0.5261168342392627,0.0,58.0,58.0,58.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,72.5,58.0,0.0,0,0,0,0,0,0,4,232,0,0,-1,-1,3,8,1013088.0,0.0,1013088.0,1013088.0,5577861.0,0.0,5577861.0,5577861.0,No Label
140.82.112.25-192.168.1.95-443-50283-6,192.168.1.95,50283,140.82.112.25,443,6,05/04/2025 01:19:38,14942992,2,2,30.0,26.0,30.0,0.0,15.0,21.213203435596427,26.0,0.0,13.0,18.384776310850235,3.747576121301544,0.267684008664396,4980997.333333334,8588771.817733565,1.4898424E7,203.0,1.4898627E7,1.4898627E7,0.0,1.4898627E7,1.4898627E7,44568.0,44568.0,0.0,44568.0,44568.0,0,0,0,0,52,40,0.133842004332198,0.133842004332198,0.0,30.0,11.2,15.401298646542765,237.2,0,0,0,0,1,0,0,0,1.0,14.0,15.0,13.0,0,0,0,0,0,0,2,30,2,26,74,74,1,20,0,0,0,0,1.4898424E7,0.0,1.4898424E7,1.4898424E7,No Label
192.168.1.1-192.168.1.95-53-55522-17,192.168.1.95,55522,192.168.1.1,53,17,05/04/2025 01:19:31,8818,1,1,47.0,443.0,47.0,47.0,47.0,0.0,443.0,443.0,443.0,0.0,55568.156044454525,226.80880018144705,8818.0,0.0,8818.0,8818.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,113.40440009072353,113.40440009072353,47.0,443.0,179.0,228.6307065990918,52272.0,0,0,0,0,0,0,0,0,1.0,268.5,47.0,443.0,0,0,0,0,0,0,1,47,1,443,-1,-1,0,8,0,0,0,0,0,0,0,0,No Label
142.251.186.149-192.168.1.95-443-52110-17,192.168.1.95,52110,142.251.186.149,443,17,05/04/2025 01:20:12,297633,13,16,5901.0,8456.0,1250.0,31.0,453.92307692307696,561.666191128156,1250.0,21.0,528.5,569.2983986159338,48237.258637315084,97.43543222693721,10629.75,19658.827346484555,61504.0,0.0,257946.0,21495.5,29162.845722534756,73769.0,56.0,249391.0,16626.06666666667,24805.842308579147,68006.0,0.0,0,0,0,0,104,128,43.67795237759254,53.75747984934467,21.0,1250.0,520.2333333333335,564.4023805109586,318550.04712643684,0,0,0,0,0,0,0,0,1.0,538.1724137931035,453.9230769230769,528.5,0,0,0,0,0,0,13,5901,16,8456,-1,-1,12,8,0,0,0,0,0,0,0,0,No Label
192.168.1.95-18.184.179.90-50584-443-6,192.168.1.95,50584,18.184.179.90,443,6,05/04/2025 01:19:24,45789044,12,13,2595.0,4840.0,1460.0,0.0,216.25,425.1496260676405,1460.0,0.0,372.30769230769226,605.6472274373623,162.37508693127555,0.5459821349404019,1907876.8333333335,9180447.776502047,4.5007831E7,0.0,4.5653545E7,4150322.272727273,1.3599226406945765E7,4.5153032E7,0.0,4.5641392E7,3803449.333333333,1.3018896507176526E7,4.514333E7,0.0,0,0,0,0,252,284,0.26207142477139295,0.283910710169009,0.0,1460.0,285.96153846153845,514.8588529505329,265079.6384615385,0,0,0,1,0,0,0,0,1.0,297.4,216.25,372.3076923076923,0,0,0,0,0,0,12,2595,13,4840,64240,198,7,20,645714.0,0.0,645714.0,645714.0,4.5007831E7,0.0,4.5007831E7,4.5007831E7,No Label
192.168.1.95-8.45.52.204-50673-443-6,192.168.1.95,50673,8.45.52.204,443,6,05/04/2025 01:19:44,2430807,22,21,14065.0,5356.0,1460.0,0.0,639.3181818181819,602.9676123627551,992.0,0.0,255.04761904761907,414.58310098103084,7989.527757654145,17.689598557186976,57876.35714285715,107141.35902920699,593619.0,0.0,2430807.0,115752.71428571428,166536.4535809331,593619.0,0.0,2313016.0,115650.8,171666.56127492592,718143.0,0.0,0,0,0,0,452,432,9.050492285072405,8.639106272114569,0.0,1460.0,441.3863636363637,546.8393844337336,299033.3123678647,0,0,0,1,0,0,0,0,0.0,451.6511627906977,639.3181818181819,255.04761904761904,0,0,0,0,0,0,22,14065,21,5356,64240,83,16,20,0,0,0,0,0,0,0,0,No Label
